Coord_X,Coord_Y
-96.69591959191382,37.74141508852372
-36.816080326270864,19.22177076988325
98.79537942862851,-98.42393250078408
-10.531448799662428,55.79151339942851
52.306685386897186,95.85775036846144
-39.46628026422596,-3.788337676354516
-66.37260579695956,-56.88412516929695
-53.48495748057436,-48.999833938442826
87.4899548822682,2.167631218970257
0.5762533808659498,-87.51166284252368
9.629001856493488,-89.20185744827572
-60.39295331422956,-27.23397355821868
-66.12049384764664,16.60445796707384
-53.75755336413599,0.259299103545402
19.297139286651444,-49.710572589685164
89.37813568425105,37.78378388641045
64.32579235409565,-58.041883731099794
30.565312510764755,44.10794582245259
45.47970469414159,-95.59578765075116
-22.18474531899639,11.993359983058639
