Coord_X,Coord_Y
99.94272880498895,53.12026038188148
-6.187962083287289,-59.54347607469646
-2.0238138946557314,7.678281325992245
84.00906373623448,-65.31335736662847
-23.957078611951005,-17.748361113396527
-67.07791046599198,-8.678220357160242
4.8832895061111685,-11.739404735671215
0.2197910856903178,-24.973305619996225
46.67113444287864,97.03269412168504
87.56441350185617,-88.26385505821884
-38.126625144934565,24.147810422341593
30.61406324951207,-30.974355345248682
-9.316428549392057,-29.602531412205593
-10.11898672539273,14.487304614961815
28.571454417470164,-58.741215926881154
-50.09567307172453,73.33516444044815
45.856000934360594,92.60674345955275
-96.8763622490187,18.149594901125596
71.75012058600123,62.146108014012725
-28.736911537504923,6.838506416508295
