Coord_X,Coord_Y
13.628336740655513,84.0493138464376
12.978289199425348,17.90944642496835
89.90816137275709,97.58927666279664
-94.84968926629342,42.32166067632974
4.189078750185288,-24.542498682332024
-18.34842205573463,-72.79310042989408
-65.7246174388575,-41.18219760424262
-22.85428721249299,32.60802727518325
-80.19661938838969,-36.88871864869616
-84.47355249288388,-24.69732970928429
-12.581210157255327,9.293322781191307
0.868197358763851,40.6234002113772
59.25066128221158,19.790517050518645
-48.645935080969615,10.175658910197043
63.73477109451338,49.00116674383054
44.85002834030675,65.64168081849533
-36.078266885401455,44.49754373723789
-41.33402074231369,-17.010638412832563
30.857627338939466,-39.66894433856687
-51.67945794044859,12.832484802659394
